poco,fase,tipo_poco,lda,diametro_fase,metragem,nfases
57618K,2,VERTICAL,721.0,14.75,1105.0,7
57618K,3,VERTICAL,721.0,12.25,427.0,7
57618K,4,VERTICAL,721.0,8.5,15.0,7
57618K,5,VERTICAL,721.0,8.46875,2.0,7
57618K,6,VERTICAL,721.0,12.25,416.0,7
57618K,7,VERTICAL,721.0,8.5,280.0,7
5YZH3H,1,VERTICAL,1026.0,26.0,460.0,7
5YZH3H,2,VERTICAL,1026.0,14.75,991.0,7
5YZH3H,3,VERTICAL,1026.0,12.25,186.0,7
5YZH3H,4,VERTICAL,1026.0,8.46875,60.0,7
5YZH3H,5,VERTICAL,1026.0,12.25,12.0,7
5YZH3H,6,VERTICAL,1026.0,8.46875,10.0,7
5YZH3H,7,VERTICAL,1026.0,12.25,534.0,7
54W55W,1,VERTICAL,977.0,26.0,408.0,5
54W55W,2,VERTICAL,977.0,12.25,1090.0,5
54W55W,3,VERTICAL,977.0,8.5,211.0,5
54W55W,4,VERTICAL,977.0,8.46875,7.0,5
54W55W,5,VERTICAL,977.0,8.5,282.0,5
091G7D,1,VERTICAL,494.0,26.0,669.0,4
091G7D,2,VERTICAL,494.0,17.5,1347.0,4
091G7D,3,VERTICAL,494.0,12.25,2073.0,4
091G7D,4,VERTICAL,494.0,8.5,987.0,4
73ER0X,1,VERTICAL,97.0,26.0,71.0,1
8B94ZA,1,VERTICAL,97.0,26.0,254.0,3
8B94ZA,2,VERTICAL,97.0,12.25,1374.0,3
8B94ZA,3,VERTICAL,97.0,8.5,880.0,3
BAXK1E,1,VERTICAL,96.0,26.0,384.0,7
BAXK1E,2,VERTICAL,96.0,17.5,1445.0,7
BAXK1E,3,VERTICAL,96.0,12.25,1081.0,7
BAXK1E,4,VERTICAL,96.0,8.5,9.0,7
BAXK1E,5,VERTICAL,96.0,8.46875,29.0,7
BAXK1E,6,VERTICAL,96.0,8.5,7.0,7
BAXK1E,7,VERTICAL,96.0,12.25,70.0,7
594XKC,1,VERTICAL,109.0,36.0,63.0,1
SW295W,1,VERTICAL,110.0,36.0,64.0,4
SW295W,2,VERTICAL,110.0,26.0,144.0,4
SW295W,3,VERTICAL,110.0,17.5,970.0,4
SW295W,4,VERTICAL,110.0,12.25,1885.0,4
IF4765,1,VERTICAL,137.0,36.0,61.0,4
IF4765,2,VERTICAL,137.0,17.5,889.0,4
IF4765,3,VERTICAL,137.0,12.25,1390.0,4
IF4765,4,VERTICAL,137.0,8.5,0.0,4
2OO93M,1,DIRECIONAL,671.0,36.0,62.0,4
2OO93M,2,DIRECIONAL,671.0,17.5,1005.0,4
2OO93M,3,DIRECIONAL,671.0,12.25,1671.0,4
2OO93M,4,DIRECIONAL,671.0,8.5,970.0,4
912595,1,VERTICAL,1417.0,42.0,73.0,5
912595,2,VERTICAL,1417.0,28.0,861.0,5
912595,3,VERTICAL,1417.0,17.5,1208.0,5
912595,4,VERTICAL,1417.0,12.25,1058.0,5
912595,5,VERTICAL,1417.0,8.5,371.0,5
NND876,1,VERTICAL,213.0,36.0,52.0,5
NND876,2,VERTICAL,213.0,26.0,733.0,5
NND876,3,VERTICAL,213.0,17.5,2000.0,5
NND876,4,VERTICAL,213.0,12.25,1168.0,5
NND876,5,VERTICAL,213.0,8.5,463.0,5
9U0DV1,1,VERTICAL,188.0,36.0,62.0,5
9U0DV1,2,VERTICAL,188.0,26.0,860.0,5
9U0DV1,4,VERTICAL,188.0,12.25,935.0,5
9U0DV1,5,VERTICAL,188.0,8.5,515.0,5
WWZXDK,1,VERTICAL,813.0,36.0,70.0,1
3S6G2C,1,DIRECIONAL,218.0,26.0,410.0,8
3S6G2C,3,DIRECIONAL,218.0,12.25,793.0,8
3S6G2C,4,DIRECIONAL,218.0,8.5,80.0,8
3S6G2C,5,DIRECIONAL,218.0,8.46875,18.0,8
3S6G2C,6,DIRECIONAL,218.0,8.5,73.0,8
3S6G2C,7,DIRECIONAL,218.0,8.46875,5.0,8
3S6G2C,8,DIRECIONAL,218.0,8.5,317.0,8
NA9R4D,1,DIRECIONAL,487.0,26.0,402.0,4
NA9R4D,2,DIRECIONAL,487.0,17.5,1022.0,4
NA9R4D,3,DIRECIONAL,487.0,12.25,992.0,4
NA9R4D,4,DIRECIONAL,487.0,8.5,394.0,4
VY2NSV,1,DIRECIONAL,195.0,26.0,380.0,6
VY2NSV,2,DIRECIONAL,195.0,17.5,1195.0,6
VY2NSV,3,DIRECIONAL,195.0,12.25,1040.0,6
VY2NSV,4,DIRECIONAL,195.0,8.5,469.0,6
VY2NSV,5,DIRECIONAL,195.0,8.46875,45.0,6
VY2NSV,6,DIRECIONAL,195.0,8.5,141.0,6
8AMV06,1,DIRECIONAL,507.0,26.0,422.0,4
8AMV06,2,DIRECIONAL,507.0,17.5,894.0,4
8AMV06,3,DIRECIONAL,507.0,12.25,1008.0,4
8AMV06,4,DIRECIONAL,507.0,8.5,702.0,4
0W8097,1,VERTICAL,1169.2,26.0,409.0,6
0W8097,2,VERTICAL,1169.2,14.75,900.0,6
0W8097,3,VERTICAL,1169.2,12.25,247.0,6
0W8097,4,VERTICAL,1169.2,8.5,1.0,6
0W8097,5,VERTICAL,1169.2,8.46875,17.0,6
0W8097,6,VERTICAL,1169.2,12.25,510.0,6
5OW046,1,VERTICAL,1160.0,26.0,412.0,7
5OW046,2,VERTICAL,1160.0,12.25,0.0,7
5OW046,3,VERTICAL,1160.0,14.75,60.0,7
5OW046,4,VERTICAL,1160.0,12.25,840.0,7
5OW046,5,VERTICAL,1160.0,8.5,349.0,7
5OW046,6,VERTICAL,1160.0,8.46875,4.0,7
5OW046,7,VERTICAL,1160.0,8.5,397.0,7
6NSU5W,1,DIRECIONAL,196.0,26.0,381.0,6
6NSU5W,2,DIRECIONAL,196.0,17.5,1223.0,6
6NSU5W,3,DIRECIONAL,196.0,12.25,1070.0,6
6NSU5W,4,DIRECIONAL,196.0,8.5,501.0,6
6NSU5W,5,DIRECIONAL,196.0,8.46875,39.0,6
6NSU5W,6,DIRECIONAL,196.0,8.5,215.0,6
H0MV2W,1,DIRECIONAL,333.0,26.0,379.0,4
H0MV2W,2,DIRECIONAL,333.0,17.5,988.0,4
H0MV2W,3,DIRECIONAL,333.0,12.25,729.0,4
H0MV2W,4,DIRECIONAL,333.0,8.5,876.0,4
86K29W,1,DIRECIONAL,545.0,26.0,336.0,4
86K29W,2,DIRECIONAL,545.0,14.75,829.0,4
86K29W,4,DIRECIONAL,545.0,8.5,327.0,4
UX1IOT,1,VERTICAL,1325.0,26.0,474.0,5
UX1IOT,2,VERTICAL,1325.0,14.75,699.0,5
UX1IOT,3,VERTICAL,1325.0,12.25,822.0,5
UX1IOT,4,VERTICAL,1325.0,8.5,14.0,5
UX1IOT,5,VERTICAL,1325.0,12.25,144.0,5
S3S3C8,1,VERTICAL,1254.0,36.0,74.0,4
S3S3C8,2,VERTICAL,1254.0,26.0,248.0,4
S3S3C8,3,VERTICAL,1254.0,12.25,660.0,4
S3S3C8,4,VERTICAL,1254.0,8.5,560.0,4
H0ZS45,1,DIRECIONAL,294.0,26.0,336.0,4
H0ZS45,2,DIRECIONAL,294.0,17.5,595.0,4
H0ZS45,3,DIRECIONAL,294.0,12.25,1360.0,4
H0ZS45,4,DIRECIONAL,294.0,8.5,770.0,4
E3Y7KY,1,VERTICAL,91.0,26.0,392.0,4
E3Y7KY,2,VERTICAL,91.0,17.5,1299.0,4
E3Y7KY,3,VERTICAL,91.0,12.25,890.0,4
E3Y7KY,4,VERTICAL,91.0,8.5,501.0,4
DR9696,1,VERTICAL,474.0,26.0,402.0,5
DR9696,2,VERTICAL,474.0,14.75,1499.0,5
DR9696,3,VERTICAL,474.0,8.5,345.0,5
DR9696,4,VERTICAL,474.0,8.46875,6.0,5
DR9696,5,VERTICAL,474.0,8.5,146.0,5
638H49,1,VERTICAL,763.0,26.0,410.0,4
638H49,2,VERTICAL,763.0,14.75,446.0,4
638H49,3,VERTICAL,763.0,12.25,957.0,4
638H49,4,VERTICAL,763.0,8.5,860.0,4
7USVMH,1,VERTICAL,737.0,26.0,403.0,3
7USVMH,2,VERTICAL,737.0,14.75,1471.0,3
7USVMH,3,VERTICAL,737.0,8.5,519.0,3
W1QZUW,1,VERTICAL,577.0,26.0,401.0,6
W1QZUW,2,VERTICAL,577.0,17.5,894.0,6
W1QZUW,3,VERTICAL,577.0,12.25,786.0,6
W1QZUW,4,VERTICAL,577.0,8.5,193.0,6
W1QZUW,5,VERTICAL,577.0,8.46875,39.0,6
W1QZUW,6,VERTICAL,577.0,8.5,89.0,6
X204IL,1,VERTICAL,1409.0,26.0,356.0,6
X204IL,2,VERTICAL,1409.0,16.0,903.0,6
X204IL,3,VERTICAL,1409.0,12.25,245.0,6
X204IL,4,VERTICAL,1409.0,8.46875,5.0,6
X204IL,5,VERTICAL,1409.0,12.25,377.0,6
X204IL,6,VERTICAL,1409.0,8.5,857.0,6
NK7SS0,1,VERTICAL,1054.0,26.0,317.0,3
NK7SS0,2,VERTICAL,1054.0,14.75,1227.0,3
NK7SS0,3,VERTICAL,1054.0,8.5,713.0,3
9T1F61,1,DIRECIONAL,375.0,26.0,334.0,4
9T1F61,2,DIRECIONAL,375.0,17.5,760.0,4
9T1F61,3,DIRECIONAL,375.0,12.25,861.0,4
9T1F61,4,DIRECIONAL,375.0,8.5,261.0,4
H19S0O,1,VERTICAL,764.0,26.0,410.0,7
H19S0O,2,VERTICAL,764.0,14.75,1099.0,7
H19S0O,3,VERTICAL,764.0,8.5,562.0,7
H19S0O,4,VERTICAL,764.0,8.46875,7.0,7
H19S0O,5,VERTICAL,764.0,8.5,11.0,7
H19S0O,6,VERTICAL,764.0,8.46875,90.0,7
H19S0O,7,VERTICAL,764.0,8.5,163.0,7
LFIA65,1,VERTICAL,450.0,26.0,350.0,4
LFIA65,2,VERTICAL,450.0,17.5,882.0,4
LFIA65,3,VERTICAL,450.0,12.25,1050.0,4
LFIA65,4,VERTICAL,450.0,8.5,378.0,4
Z9GL67,1,VERTICAL,611.0,26.0,332.0,3
Z9GL67,2,VERTICAL,611.0,16.0,670.0,3
Z9GL67,3,VERTICAL,611.0,12.25,1196.0,3
OX56H2,1,VERTICAL,469.0,26.0,355.0,4
OX56H2,2,VERTICAL,469.0,14.75,414.0,4
OX56H2,3,VERTICAL,469.0,12.25,1050.0,4
OX56H2,4,VERTICAL,469.0,8.5,412.0,4
048E9N,1,VERTICAL,550.0,26.0,335.0,3
048E9N,2,VERTICAL,550.0,17.5,601.0,3
048E9N,3,VERTICAL,550.0,12.25,1291.0,3
FE77NF,1,VERTICAL,297.5,26.0,68.0,1
SJ9013,1,VERTICAL,298.0,26.0,367.0,5
SJ9013,2,VERTICAL,298.0,14.75,1405.0,5
SJ9013,3,VERTICAL,298.0,8.5,633.0,5
SJ9013,4,VERTICAL,298.0,8.46875,11.0,5
SJ9013,5,VERTICAL,298.0,8.5,111.0,5
363W42,1,VERTICAL,449.0,26.0,466.0,5
363W42,2,VERTICAL,449.0,14.75,1284.0,5
363W42,3,VERTICAL,449.0,8.5,476.0,5
363W42,4,VERTICAL,449.0,8.46875,1.0,5
363W42,5,VERTICAL,449.0,8.5,150.0,5
WMPF4J,1,VERTICAL,534.0,26.0,422.0,5
WMPF4J,2,VERTICAL,534.0,14.75,1164.0,5
WMPF4J,3,VERTICAL,534.0,8.5,568.0,5
WMPF4J,4,VERTICAL,534.0,8.46875,22.0,5
WMPF4J,5,VERTICAL,534.0,8.5,100.0,5
Z377K0,1,VERTICAL,512.0,26.0,420.0,4
Z377K0,2,VERTICAL,512.0,14.75,420.0,4
Z377K0,3,VERTICAL,512.0,12.25,1288.0,4
Z377K0,4,VERTICAL,512.0,8.5,230.0,4
Q087RA,1,VERTICAL,904.0,26.0,393.0,1
O683SB,1,VERTICAL,906.0,26.0,393.0,5
O683SB,2,VERTICAL,906.0,14.75,1079.0,5
O683SB,3,VERTICAL,906.0,8.5,575.0,5
O683SB,4,VERTICAL,906.0,8.46875,12.0,5
O683SB,5,VERTICAL,906.0,8.5,1156.0,5
VRP7A0,1,VERTICAL,877.0,26.0,296.0,3
VRP7A0,2,VERTICAL,877.0,14.75,1105.0,3
VRP7A0,3,VERTICAL,877.0,8.5,1095.0,3
QH27T4,1,VERTICAL,834.0,26.0,422.0,3
QH27T4,2,VERTICAL,834.0,14.75,1292.0,3
QH27T4,3,VERTICAL,834.0,8.5,602.0,3
HBSBAG,1,VERTICAL,1054.0,26.0,296.0,1
BM5I79,1,VERTICAL,1028.0,26.0,296.0,3
BM5I79,2,VERTICAL,1028.0,14.75,1003.0,3
BM5I79,3,VERTICAL,1028.0,8.5,681.0,3
8OE852,1,VERTICAL,1687.0,26.0,407.0,1
8MW4W5,1,VERTICAL,1720.0,26.0,174.0,5
8MW4W5,2,VERTICAL,1720.0,16.0,55.0,5
8MW4W5,3,VERTICAL,1720.0,12.25,140.0,5
8MW4W5,4,VERTICAL,1720.0,8.46875,16.0,5
8MW4W5,5,VERTICAL,1720.0,12.25,653.0,5
SG64O4,1,VERTICAL,1008.0,26.0,380.0,3
SG64O4,2,VERTICAL,1008.0,16.0,995.0,3
SG64O4,3,VERTICAL,1008.0,12.25,948.0,3
AVPO11,1,VERTICAL,1573.0,26.0,8.0,2
AVPO11,2,VERTICAL,1573.0,17.5,1001.0,2
IF28B6,1,VERTICAL,1576.0,26.0,508.0,4
IF28B6,2,VERTICAL,1576.0,16.0,806.0,4
IF28B6,3,VERTICAL,1576.0,12.25,1509.0,4
IF28B6,4,VERTICAL,1576.0,8.5,631.0,4
0A263A,1,VERTICAL,1526.0,26.0,12.0,8
0A263A,2,VERTICAL,1526.0,17.5,1064.0,8
0A263A,3,VERTICAL,1526.0,12.25,1400.0,8
0A263A,4,VERTICAL,1526.0,8.46875,8.0,8
0A263A,5,VERTICAL,1526.0,12.25,33.0,8
0A263A,6,VERTICAL,1526.0,8.46875,9.0,8
0A263A,7,VERTICAL,1526.0,12.25,362.0,8
0A263A,8,VERTICAL,1526.0,8.5,875.0,8
11DM23,1,VERTICAL,1491.0,17.5,955.0,2
11DM23,2,VERTICAL,1491.0,12.25,1215.0,2
KCZ1T9,1,HORIZONTAL,1900.0,26.0,55.0,4
KCZ1T9,2,HORIZONTAL,1900.0,17.5,933.0,4
KCZ1T9,3,HORIZONTAL,1900.0,12.25,470.0,4
KCZ1T9,4,HORIZONTAL,1900.0,8.5,990.0,4
261ONX,1,VERTICAL,1271.0,26.0,425.0,4
261ONX,2,VERTICAL,1271.0,16.0,1090.0,4
261ONX,3,VERTICAL,1271.0,12.25,1691.0,4
261ONX,4,VERTICAL,1271.0,8.5,1099.0,4
PBXOSP,1,VERTICAL,1728.0,8.5,511.0,4
PBXOSP,2,VERTICAL,1728.0,36.0,36.0,4
PBXOSP,3,VERTICAL,1728.0,26.0,490.0,4
PBXOSP,4,VERTICAL,1728.0,12.25,0.0,4
H1I9E9,1,VERTICAL,1733.0,36.0,34.0,3
H1I9E9,2,VERTICAL,1733.0,17.5,500.0,3
H1I9E9,3,VERTICAL,1733.0,12.25,790.0,3
KXA582,1,VERTICAL,167.0,36.0,78.0,4
KXA582,2,VERTICAL,167.0,17.5,958.0,4
KXA582,4,VERTICAL,167.0,8.5,451.0,4
E1XP3Q,1,VERTICAL,152.0,36.0,54.0,3
E1XP3Q,2,VERTICAL,152.0,17.5,1521.0,3
E1XP3Q,3,VERTICAL,152.0,12.25,2167.0,3
A23OQG,1,VERTICAL,1328.0,17.5,856.0,2
A23OQG,2,VERTICAL,1328.0,12.25,564.0,2
8SLF24,1,VERTICAL,990.0,17.5,885.0,2
8SLF24,2,VERTICAL,990.0,12.25,950.0,2
SMC6GI,1,VERTICAL,1180.0,30.0,34.0,3
SMC6GI,2,VERTICAL,1180.0,17.5,859.0,3
SMC6GI,3,VERTICAL,1180.0,12.25,1437.0,3
2F1X3M,1,VERTICAL,158.0,36.0,38.0,3
2F1X3M,2,VERTICAL,158.0,17.5,989.0,3
2F1X3M,3,VERTICAL,158.0,12.25,1869.0,3
85T464,1,VERTICAL,1332.0,17.5,1260.0,4
85T464,2,VERTICAL,1332.0,12.25,2014.0,4
85T464,3,VERTICAL,1332.0,8.5,18.0,4
85T464,4,VERTICAL,1332.0,12.25,153.0,4
54NX4S,1,VERTICAL,1567.0,17.5,871.0,2
54NX4S,2,VERTICAL,1567.0,12.25,1582.0,2
2WO505,1,VERTICAL,917.0,17.5,822.0,2
2WO505,2,VERTICAL,917.0,12.25,1581.0,2
8F6853,1,VERTICAL,1012.0,36.0,73.0,8
8F6853,2,VERTICAL,1012.0,26.0,635.0,8
8F6853,4,VERTICAL,1012.0,14.75,566.0,8
