,Nome do Poço,Fase,Tipo Poço,LDA (Lâmina D'Água),Diâmetro Fase,Metragem,NFases
2697,E1XP3Q,2,VERTICAL,152.0,17 1/2  ,1521.0,3
2698,E1XP3Q,3,VERTICAL,152.0,12 1/4  ,2167.0,3
2699,A23OQG,1,VERTICAL,1328.0,17 1/2  ,856.0,2
2700,A23OQG,2,VERTICAL,1328.0,12 1/4  ,564.0,2
2701,8SLF24,1,VERTICAL,990.0,17 1/2  ,885.0,2
2702,8SLF24,2,VERTICAL,990.0,12 1/4  ,950.0,2
2703,SMC6GI,1,VERTICAL,1180.0,30      ,34.0,3
2704,SMC6GI,2,VERTICAL,1180.0,17 1/2  ,859.0,3
2705,SMC6GI,3,VERTICAL,1180.0,12 1/4  ,1437.0,3
2706,2F1X3M,1,VERTICAL,158.0,36      ,38.0,3
2707,2F1X3M,2,VERTICAL,158.0,17 1/2  ,989.0,3
2708,2F1X3M,3,VERTICAL,158.0,12 1/4  ,1869.0,3
2709,85T464,1,VERTICAL,1332.0,17 1/2  ,1260.0,4
2710,85T464,2,VERTICAL,1332.0,12 1/4  ,2014.0,4
2711,85T464,3,VERTICAL,1332.0,8 1/2   ,18.0,4
2712,85T464,4,VERTICAL,1332.0,12 1/4  ,153.0,4
2713,54NX4S,1,VERTICAL,1567.0,17 1/2  ,871.0,2
2714,54NX4S,2,VERTICAL,1567.0,12 1/4  ,1582.0,2
2715,2WO505,1,VERTICAL,917.0,17 1/2  ,822.0,2
2716,2WO505,2,VERTICAL,917.0,12 1/4  ,1581.0,2
2717,8F6853,1,VERTICAL,1012.0,36      ,73.0,8
2718,8F6853,2,VERTICAL,1012.0,26      ,635.0,8
2719,8F6853,3,VERTICAL,1012.0,17 1/2  ,2624.0,8
2720,8F6853,4,VERTICAL,1012.0,14 3/4  ,566.0,8
2721,8F6853,5,VERTICAL,1012.0,17 1/2  ,95.0,8
2722,8F6853,6,VERTICAL,1012.0,14 3/4  ,2.0,8
2723,8F6853,7,VERTICAL,1012.0,12 1/4  ,1134.0,8
2724,8F6853,8,VERTICAL,1012.0,8 1/2   ,589.0,8
2725,3Z56E1,1,VERTICAL,335.0,30      ,33.0,3
2726,3Z56E1,2,VERTICAL,335.0,17 1/2  ,1002.0,3
2727,3Z56E1,3,VERTICAL,335.0,12 1/4  ,1936.0,3
2728,74T228,1,VERTICAL,1046.0,26      ,37.0,3
2729,74T228,2,VERTICAL,1046.0,17 1/2  ,900.0,3
2730,74T228,3,VERTICAL,1046.0,12 1/4  ,1532.0,3
2731,KUF065,1,VERTICAL,1420.0,26      ,36.0,3
2732,KUF065,2,VERTICAL,1420.0,17 1/2  ,880.0,3
2733,KUF065,3,VERTICAL,1420.0,12 1/4  ,1143.0,3
2734,CYZ770,1,VERTICAL,1038.0,30      ,42.0,3
2735,CYZ770,2,VERTICAL,1038.0,17 1/2  ,1255.0,3
2736,CYZ770,3,VERTICAL,1038.0,12 1/4  ,2390.0,3
2737,6SISQ8,1,VERTICAL,130.0,36      ,36.0,3
2738,6SISQ8,2,VERTICAL,130.0,17 1/2  ,1630.0,3
2739,6SISQ8,3,VERTICAL,130.0,12 1/4  ,2005.0,3
2740,97M5TU,1,VERTICAL,1145.0,17 1/2  ,903.0,2
2741,97M5TU,2,VERTICAL,1145.0,12 1/4  ,787.0,2
2742,E6677K,1,DIRECIONAL,1045.0,12 1/4  ,1498.0,1
2743,OQTCFS,1,VERTICAL,2172.0,36      ,62.0,7
2744,OQTCFS,2,VERTICAL,2172.0,26      ,723.0,7
2745,OQTCFS,3,VERTICAL,2172.0,17 1/2  ,76.0,7
2746,OQTCFS,4,VERTICAL,2172.0,14 3/4  ,1859.0,7
2747,OQTCFS,5,VERTICAL,2172.0,9       ,233.0,7
2748,OQTCFS,6,VERTICAL,2172.0,8 1/2   ,171.0,7
2749,OQTCFS,7,VERTICAL,2172.0,9       ,0.0,7
2750,YQ9S57,1,VERTICAL,2466.0,30      ,31.0,3
2751,YQ9S57,2,VERTICAL,2466.0,17 1/2  ,652.0,3
2752,YQ9S57,3,VERTICAL,2466.0,12 1/4  ,1091.0,3
2753,FY3818,1,VERTICAL,2120.0,36      ,62.0,1
2754,121U9Y,1,VERTICAL,2118.0,36      ,991.0,7
2755,121U9Y,2,VERTICAL,2118.0,26      ,153.0,7
2756,121U9Y,3,VERTICAL,2118.0,17 1/2  ,6.0,7
2757,121U9Y,4,VERTICAL,2118.0,14 3/4  ,1581.0,7
2758,121U9Y,5,VERTICAL,2118.0,8 1/2   ,603.0,7
2759,121U9Y,6,VERTICAL,2118.0,9       ,0.0,7
2760,121U9Y,7,VERTICAL,2118.0,8 1/2   ,0.0,7
2761,ERKTZ9,1,VERTICAL,2139.0,36      ,61.0,5
2762,ERKTZ9,2,VERTICAL,2139.0,26      ,1138.0,5
2763,ERKTZ9,3,VERTICAL,2139.0,17 1/2  ,0.0,5
2764,ERKTZ9,4,VERTICAL,2139.0,14 3/4  ,1691.0,5
2765,ERKTZ9,5,VERTICAL,2139.0,8 1/2   ,555.0,5
2766,9R2D4A,1,VERTICAL,934.0,36      ,34.0,4
2767,9R2D4A,2,VERTICAL,934.0,26      ,618.0,4
2768,9R2D4A,3,VERTICAL,934.0,16      ,1002.0,4
2769,9R2D4A,4,VERTICAL,934.0,12 1/4  ,624.0,4
2770,BM0062,1,VERTICAL,2117.0,36      ,61.0,5
2771,BM0062,2,VERTICAL,2117.0,26      ,1094.0,5
2772,BM0062,3,VERTICAL,2117.0,17 1/2  ,1500.0,5
2773,BM0062,4,VERTICAL,2117.0,12 1/4  ,434.0,5
2774,BM0062,5,VERTICAL,2117.0,8 1/2   ,0.0,5
2775,QUX0AW,1,VERTICAL,2256.0,8 1/2   ,400.0,1
2776,6B423J,1,VERTICAL,2249.0,36      ,60.0,6
2777,6B423J,2,VERTICAL,2249.0,26      ,1048.0,6
2778,6B423J,3,VERTICAL,2249.0,17 1/2  ,1607.0,6
2779,6B423J,4,VERTICAL,2249.0,12 1/4  ,325.0,6
2780,6B423J,5,VERTICAL,2249.0,17 1/2  ,0.0,6
2781,6B423J,5,VERTICAL,2249.0,9       ,0.0,6
2782,4P3X3H,1,VERTICAL,2215.0,36      ,58.0,5
2783,4P3X3H,2,VERTICAL,2215.0,26      ,1088.0,5
2784,4P3X3H,3,VERTICAL,2215.0,17 1/2  ,1855.0,5
2785,4P3X3H,4,VERTICAL,2215.0,12 1/4  ,327.0,5
2786,4P3X3H,4,VERTICAL,2215.0,9       ,0.0,5
2787,D46V7U,1,VERTICAL,2140.0,36      ,62.0,2
2788,D46V7U,2,VERTICAL,2140.0,26      ,949.0,2
2789,L14EZ9,1,VERTICAL,2140.0,36      ,61.0,7
2790,L14EZ9,2,VERTICAL,2140.0,26      ,1084.0,7
2791,L14EZ9,3,VERTICAL,2140.0,17 1/2  ,9.0,7
2792,L14EZ9,4,VERTICAL,2140.0,14 3/4  ,1706.0,7
2793,L14EZ9,5,VERTICAL,2140.0,6       ,0.0,7
2794,L14EZ9,5,VERTICAL,2140.0,8 1/2   ,463.0,7
2795,L14EZ9,5,VERTICAL,2140.0,9       ,0.0,7
2796,BEGA96,1,VERTICAL,2154.0,36      ,62.0,5
2797,BEGA96,2,VERTICAL,2154.0,26      ,1089.0,5
2798,BEGA96,3,VERTICAL,2154.0,17 1/2  ,1662.0,5
2799,BEGA96,4,VERTICAL,2154.0,12 1/4  ,474.0,5
2800,BEGA96,5,VERTICAL,2154.0,8 1/2   ,0.0,5
2801,2V21P1,1,VERTICAL,2168.0,36      ,86.0,5
2802,2V21P1,2,VERTICAL,2168.0,26      ,1072.0,5
2803,2V21P1,3,VERTICAL,2168.0,17 1/2  ,1455.0,5
2804,2V21P1,4,VERTICAL,2168.0,12 1/4  ,371.0,5
2805,2V21P1,5,VERTICAL,2168.0,9       ,0.0,5
2806,V16O47,1,VERTICAL,2281.0,8 1/2   ,460.0,1
2807,1D020G,1,VERTICAL,2280.0,36      ,86.0,6
2808,1D020G,2,VERTICAL,2280.0,26      ,815.0,6
2809,1D020G,3,VERTICAL,2280.0,17 1/2  ,3.0,6
2810,1D020G,4,VERTICAL,2280.0,14 3/4  ,2214.0,6
2811,1D020G,5,VERTICAL,2280.0,8 1/2   ,554.0,6
2812,1D020G,5,VERTICAL,2280.0,9       ,0.0,6
2813,32JXQZ,1,VERTICAL,2167.0,8 1/2   ,623.0,1
2814,HP08GR,1,VERTICAL,2164.0,36      ,88.0,4
2815,HP08GR,2,VERTICAL,2164.0,26      ,1086.0,4
2816,HP08GR,3,VERTICAL,2164.0,17 1/2  ,1910.0,4
2817,HP08GR,4,VERTICAL,2164.0,12 1/4  ,655.0,4
2818,3M1AAA,1,VERTICAL,1862.0,8 1/2   ,889.0,1
2819,Z3515X,1,VERTICAL,1862.0,42      ,8.0,6
2820,Z3515X,2,VERTICAL,1862.0,36      ,80.0,6
2821,Z3515X,3,VERTICAL,1862.0,26      ,896.0,6
2822,Z3515X,4,VERTICAL,1862.0,17 1/2  ,1140.0,6
2823,Z3515X,5,VERTICAL,1862.0,14 3/4  ,1478.0,6
2824,Z3515X,6,VERTICAL,1862.0,8 1/2   ,512.0,6
2825,13DHZ7,1,DIRECIONAL,25.0,36      ,42.0,5
2826,13DHZ7,2,DIRECIONAL,25.0,26      ,503.0,5
2827,13DHZ7,3,DIRECIONAL,25.0,12 1/4  ,0.0,5
2828,13DHZ7,3,DIRECIONAL,25.0,17 1/2  ,1154.0,5
2829,13DHZ7,4,DIRECIONAL,25.0,12 1/4  ,1250.0,5
2830,16M0CK,4,HORIZONTAL,25.0,12 1/4  ,756.0,2
2831,16M0CK,5,HORIZONTAL,25.0,8 1/2   ,932.0,2
2832,D12OZ7,1,VERTICAL,1024.0,36      ,40.0,4
2833,D12OZ7,2,VERTICAL,1024.0,26      ,173.0,4
2834,D12OZ7,3,VERTICAL,1024.0,16      ,908.0,4
2835,D12OZ7,4,VERTICAL,1024.0,12 1/4  ,963.0,4
2836,45KI59,1,VERTICAL,2156.0,36      ,86.0,5
2837,45KI59,2,VERTICAL,2156.0,26      ,750.0,5
2838,45KI59,3,VERTICAL,2156.0,17 1/2  ,1502.0,5
2839,45KI59,4,VERTICAL,2156.0,12 1/4  ,965.0,5
2840,45KI59,5,VERTICAL,2156.0,8 1/2   ,602.0,5
2841,9XTY7F,1,VERTICAL,2024.0,36      ,77.0,6
2842,9XTY7F,2,VERTICAL,2024.0,26      ,850.0,6
2843,9XTY7F,3,VERTICAL,2024.0,17 1/2  ,1014.0,6
2844,9XTY7F,4,VERTICAL,2024.0,14 3/4  ,1334.0,6
2845,9XTY7F,5,VERTICAL,2024.0,12 1/4  ,0.0,6
2846,9XTY7F,5,VERTICAL,2024.0,8 1/2   ,629.0,6
2847,5P5N1C,1,VERTICAL,2022.0,8 1/2   ,1060.0,1
2848,178200,1,VERTICAL,2032.0,36      ,37.0,5
2849,178200,2,VERTICAL,2032.0,26      ,799.0,5
2850,178200,3,VERTICAL,2032.0,17 1/2  ,1517.0,5
2851,178200,4,VERTICAL,2032.0,14 3/4  ,1118.0,5
2852,178200,5,VERTICAL,2032.0,8 1/2   ,586.0,5
2853,O226H8,1,VERTICAL,2031.0,8 1/2   ,951.0,1
2854,1J93U1,4,DIRECIONAL,1026.0,12 1/4  ,934.0,2
2855,1J93U1,5,DIRECIONAL,1026.0,8 1/2   ,221.0,2
2856,M301N0,1,VERTICAL,751.0,26      ,34.0,4
2857,M301N0,2,VERTICAL,751.0,26      ,644.0,4
2858,M301N0,3,VERTICAL,751.0,16      ,1358.0,4
2859,M301N0,4,VERTICAL,751.0,12 1/4  ,430.0,4
2860,SJ3906,1,VERTICAL,2198.0,36      ,79.0,6
2861,SJ3906,2,VERTICAL,2198.0,26      ,903.0,6
2862,SJ3906,3,VERTICAL,2198.0,17 1/2  ,1290.0,6
2863,SJ3906,4,VERTICAL,2198.0,14 3/4  ,803.0,6
2864,SJ3906,5,VERTICAL,2198.0,8 1/2   ,607.0,6
2865,SJ3906,5,VERTICAL,2198.0,9       ,0.0,6
2866,3SHNO0,1,VERTICAL,2254.0,36      ,87.0,5
2867,3SHNO0,2,VERTICAL,2254.0,26      ,822.0,5
2868,3SHNO0,3,VERTICAL,2254.0,17 1/2  ,1080.0,5
2869,3SHNO0,4,VERTICAL,2254.0,14 3/4  ,1088.0,5
2870,3SHNO0,5,VERTICAL,2254.0,8 1/2   ,449.0,5
2871,GRG527,1,VERTICAL,2252.0,8 3/4   ,1004.0,1
2872,25Z043,1,DIRECIONAL,2130.0,36      ,86.0,6
2873,25Z043,2,DIRECIONAL,2130.0,26      ,965.0,6
2874,25Z043,3,DIRECIONAL,2130.0,17 1/2  ,938.0,6
2875,25Z043,4,DIRECIONAL,2130.0,14 3/4  ,1568.0,6
2876,25Z043,5,DIRECIONAL,2130.0,12 1/4  ,80.0,6
2877,25Z043,5,DIRECIONAL,2130.0,8 1/2   ,879.0,6
2878,HI38GN,1,VERTICAL,2133.0,42      ,86.0,6
2879,HI38GN,2,VERTICAL,2133.0,28      ,894.0,6
2880,HI38GN,3,VERTICAL,2133.0,22      ,684.0,6
2881,HI38GN,4,VERTICAL,2133.0,16      ,1246.0,6
2882,HI38GN,5,VERTICAL,2133.0,12 1/4  ,559.0,6
2883,HI38GN,6,VERTICAL,2133.0,8 1/2   ,303.0,6
2884,4C8C66,1,VERTICAL,2251.0,42      ,85.0,5
2885,4C8C66,2,VERTICAL,2251.0,28      ,1630.0,5
2886,4C8C66,3,VERTICAL,2251.0,22      ,583.0,5
2887,4C8C66,4,VERTICAL,2251.0,16      ,1261.0,5
2888,4C8C66,5,VERTICAL,2251.0,12 1/4  ,798.0,5
2889,O2AWQJ,1,VERTICAL,2250.0,8 1/2   ,1000.0,1
2890,708111,1,VERTICAL,2015.0,42      ,86.0,5
2891,708111,2,VERTICAL,2015.0,28      ,883.0,5
2892,708111,3,VERTICAL,2015.0,22      ,639.0,5
2893,708111,4,VERTICAL,2015.0,16      ,1743.0,5
2894,708111,5,VERTICAL,2015.0,12 1/4  ,505.0,5
2895,3U89YI,1,VERTICAL,1769.0,36      ,85.0,5
2896,3U89YI,2,VERTICAL,1769.0,26      ,923.0,5
2897,3U89YI,3,VERTICAL,1769.0,17 1/2  ,1403.0,5
2898,3U89YI,4,VERTICAL,1769.0,14 3/4  ,1384.0,5
2899,3U89YI,5,VERTICAL,1769.0,9       ,374.0,5
2900,KM7AI4,1,VERTICAL,1972.0,42      ,86.0,6
2901,KM7AI4,2,VERTICAL,1972.0,28      ,1203.0,6
2902,KM7AI4,3,VERTICAL,1972.0,22      ,814.0,6
2903,KM7AI4,4,VERTICAL,1972.0,16      ,728.0,6
2904,KM7AI4,5,VERTICAL,1972.0,14 3/4  ,579.0,6
2905,KM7AI4,6,VERTICAL,1972.0,8 1/2   ,272.0,6
2906,HIJ33K,1,VERTICAL,2263.0,42      ,92.0,7
2907,HIJ33K,2,VERTICAL,2263.0,28      ,1121.0,7
2908,HIJ33K,3,VERTICAL,2263.0,22      ,1215.0,7
2909,HIJ33K,4,VERTICAL,2263.0,16      ,1058.0,7
2910,HIJ33K,5,VERTICAL,2263.0,12 1/4  ,471.0,7
2911,HIJ33K,5,VERTICAL,2263.0,8 1/2   ,0.0,7
2912,HIJ33K,5,VERTICAL,2263.0,9       ,0.0,7
2913,D90G73,1,VERTICAL,1963.0,42      ,86.0,5
2914,D90G73,2,VERTICAL,1963.0,28      ,712.0,5
2915,D90G73,3,VERTICAL,1963.0,22      ,759.0,5
2916,D90G73,4,VERTICAL,1963.0,16      ,1644.0,5
2917,D90G73,5,VERTICAL,1963.0,12 1/4  ,545.0,5
2918,I32A6C,1,VERTICAL,1963.0,8 1/2   ,1141.0,1
2919,81Y848,1,VERTICAL,2185.0,36      ,76.0,4
2920,81Y848,2,VERTICAL,2185.0,26      ,1027.0,4
2921,81Y848,3,VERTICAL,2185.0,14 3/4  ,1842.0,4
2922,81Y848,4,VERTICAL,2185.0,8 1/2   ,542.0,4
2923,7040BU,1,VERTICAL,2158.0,42      ,85.55,4
2924,7040BU,2,VERTICAL,2158.0,28      ,1097.45,4
2925,7040BU,3,VERTICAL,2158.0,17 1/2  ,1525.0,4
2926,7040BU,4,VERTICAL,2158.0,12 1/4  ,613.0,4
2927,60Q92A,4,VERTICAL,2158.0,12 1/4  ,505.0,1
2928,H26541,1,VERTICAL,2158.0,8 1/2   ,1076.0,1
2929,14QR68,1,VERTICAL,1951.0,42      ,85.0,2
2930,14QR68,2,VERTICAL,1951.0,28      ,1022.0,2
2931,NL80DJ,1,VERTICAL,1950.0,42      ,85.0,7
2932,NL80DJ,2,VERTICAL,1950.0,28      ,1029.0,7
2933,NL80DJ,3,VERTICAL,1950.0,22      ,475.0,7
2934,NL80DJ,4,VERTICAL,1950.0,16      ,2194.0,7
2935,NL80DJ,5,VERTICAL,1950.0,12 1/4  ,538.0,7
2936,NL80DJ,5,VERTICAL,1950.0,8 1/2   ,0.0,7
2937,NL80DJ,5,VERTICAL,1950.0,9       ,0.0,7
2938,2NO0TY,1,VERTICAL,2046.0,42      ,85.0,6
2939,2NO0TY,2,VERTICAL,2046.0,22      ,10.0,6
2940,2NO0TY,2,VERTICAL,2046.0,28      ,1130.0,6
2941,2NO0TY,3,VERTICAL,2046.0,22      ,925.0,6
2942,2NO0TY,4,VERTICAL,2046.0,16      ,1253.0,6
2943,2NO0TY,5,VERTICAL,2046.0,12 1/4  ,420.0,6
2944,D60R21,1,VERTICAL,1913.0,42      ,84.5,5
2945,D60R21,2,VERTICAL,1913.0,28      ,1201.5,5
2946,D60R21,3,VERTICAL,1913.0,22      ,1234.0,5
2947,D60R21,4,VERTICAL,1913.0,16      ,635.0,5
2948,D60R21,5,VERTICAL,1913.0,12 1/4  ,708.0,5
2949,Q33J08,1,VERTICAL,2033.0,42      ,85.0,2
2950,Q33J08,2,VERTICAL,2033.0,28      ,906.0,2
2951,Y64K4H,1,VERTICAL,2033.0,42      ,85.0,6
2952,Y64K4H,2,VERTICAL,2033.0,28      ,750.0,6
2953,Y64K4H,3,VERTICAL,2033.0,22      ,540.0,6
2954,Y64K4H,4,VERTICAL,2033.0,16      ,1871.0,6
2955,Y64K4H,5,VERTICAL,2033.0,12 1/4  ,561.0,6
2956,Y64K4H,5,VERTICAL,2033.0,8 1/2   ,0.0,6
2957,S2K834,1,VERTICAL,1998.0,42      ,85.0,2
2958,S2K834,2,VERTICAL,1998.0,28      ,37.0,2
2959,5Z52V1,1,VERTICAL,1998.0,42      ,87.0,5
2960,5Z52V1,2,VERTICAL,1998.0,28      ,725.0,5
2961,5Z52V1,3,VERTICAL,1998.0,22      ,479.0,5
2962,5Z52V1,4,VERTICAL,1998.0,16      ,2062.0,5
2963,5Z52V1,5,VERTICAL,1998.0,12 1/4  ,502.0,5
2964,ZLLW0N,1,VERTICAL,1996.0,8 1/2   ,206.0,1
2965,R2FQVM,1,VERTICAL,2026.0,42      ,85.0,5
2966,R2FQVM,2,VERTICAL,2026.0,28      ,1048.0,5
2967,R2FQVM,3,VERTICAL,2026.0,22      ,840.0,5
2968,R2FQVM,4,VERTICAL,2026.0,16      ,1217.0,5
2969,R2FQVM,5,VERTICAL,2026.0,12 1/4  ,538.0,5
2970,ISW8ZZ,1,VERTICAL,2086.0,42      ,85.0,8
2971,ISW8ZZ,2,VERTICAL,2086.0,28      ,606.0,8
2972,ISW8ZZ,3,VERTICAL,2086.0,22      ,845.0,8
2973,ISW8ZZ,4,VERTICAL,2086.0,16      ,1741.0,8
2974,ISW8ZZ,5,VERTICAL,2086.0,12 1/4  ,353.0,8
2975,ISW8ZZ,5,VERTICAL,2086.0,8 1/2   ,0.0,8
2976,ISW8ZZ,5,VERTICAL,2086.0,9       ,0.0,8
2977,ISW8ZZ,6,VERTICAL,2086.0,8 1/2   ,136.0,8
2978,KHV7I2,1,VERTICAL,2098.0,42      ,86.0,4
2979,KHV7I2,2,VERTICAL,2098.0,28      ,897.0,4
2980,KHV7I2,3,VERTICAL,2098.0,16      ,2159.0,4
2981,KHV7I2,4,VERTICAL,2098.0,12 1/4  ,613.0,4
2982,H1F8FR,1,DIRECIONAL,2008.0,42      ,85.0,4
2983,H1F8FR,2,DIRECIONAL,2008.0,28      ,718.0,4
2984,H1F8FR,3,DIRECIONAL,2008.0,16      ,2654.0,4
2985,H1F8FR,4,DIRECIONAL,2008.0,12 1/4  ,469.0,4
2986,F9Q4RU,1,DIRECIONAL,1989.0,42      ,85.5,4
2987,F9Q4RU,2,DIRECIONAL,1989.0,28      ,1239.0,4
2988,F9Q4RU,3,DIRECIONAL,1989.0,16      ,1966.0,4
2989,F9Q4RU,4,DIRECIONAL,1989.0,12 1/4  ,637.0,4
2990,RE5E7C,1,DIRECIONAL,1973.0,42      ,86.0,4
2991,RE5E7C,2,DIRECIONAL,1973.0,28      ,1321.0,4
2992,RE5E7C,3,DIRECIONAL,1973.0,16      ,2213.0,4
2993,RE5E7C,4,DIRECIONAL,1973.0,12 1/4  ,560.0,4
2994,9X1452,2,VERTICAL,1805.0,26      ,795.0,3
2995,9X1452,3,VERTICAL,1805.0,17 1/2  ,800.0,3
2996,9X1452,4,VERTICAL,1805.0,12 1/4  ,690.0,3
2997,OFMKU3,1,VERTICAL,1833.0,26      ,286.0,8
2998,OFMKU3,2,VERTICAL,1833.0,12 1/4  ,658.0,8
2999,OFMKU3,3,VERTICAL,1833.0,16      ,0.0,8
3000,OFMKU3,4,VERTICAL,1833.0,12 1/4  ,387.0,8
3001,OFMKU3,5,VERTICAL,1833.0,8 1/2   ,14.0,8
3002,OFMKU3,6,VERTICAL,1833.0,12 1/4  ,59.0,8
3003,OFMKU3,7,VERTICAL,1833.0,8 15/32 ,9.0,8
3004,OFMKU3,8,VERTICAL,1833.0,12 1/4  ,711.0,8
3005,19IM15,1,VERTICAL,1905.0,16      ,1475.0,2
3006,19IM15,2,VERTICAL,1905.0,12 1/4  ,622.0,2
3007,X5VC1K,1,VERTICAL,1566.0,26      ,516.0,8
3008,X5VC1K,2,VERTICAL,1566.0,12 1/4  ,495.0,8
3009,X5VC1K,3,VERTICAL,1566.0,16      ,5.0,8
3010,X5VC1K,4,VERTICAL,1566.0,12 1/4  ,522.0,8
3011,X5VC1K,5,VERTICAL,1566.0,8 15/32 ,9.0,8
3012,X5VC1K,6,VERTICAL,1566.0,12 1/4  ,100.0,8
3013,X5VC1K,7,VERTICAL,1566.0,8 15/32 ,9.0,8
3014,X5VC1K,8,VERTICAL,1566.0,12 1/4  ,425.0,8
3015,W3U45T,1,VERTICAL,1794.0,26      ,443.0,1
3016,1XU770,1,VERTICAL,1684.0,26      ,491.0,8
3017,1XU770,2,VERTICAL,1684.0,12 1/4  ,614.0,8
3018,1XU770,3,VERTICAL,1684.0,8 15/32 ,7.0,8
3019,1XU770,4,VERTICAL,1684.0,12 1/4  ,65.0,8
3020,1XU770,5,VERTICAL,1684.0,8 15/32 ,9.0,8
3021,1XU770,6,VERTICAL,1684.0,12 1/4  ,62.0,8
3022,1XU770,7,VERTICAL,1684.0,8 15/32 ,5.0,8
3023,1XU770,8,VERTICAL,1684.0,12 1/4  ,274.0,8
3024,1S798M,1,VERTICAL,1679.0,26      ,553.0,4
3025,1S798M,2,VERTICAL,1679.0,16      ,353.0,4
3026,1S798M,3,VERTICAL,1679.0,12 1/4  ,901.0,4
3027,1S798M,4,VERTICAL,1679.0,8 1/2   ,0.0,4
3028,Q66S12,1,DIRECIONAL,1610.0,36      ,86.0,4
3029,Q66S12,2,DIRECIONAL,1610.0,26      ,585.0,4
3030,Q66S12,3,DIRECIONAL,1610.0,17 1/2  ,1007.0,4
3031,Q66S12,4,DIRECIONAL,1610.0,12 1/4  ,927.0,4
3032,S05H0X,1,VERTICAL,196.0,36      ,62.0,4
3033,S05H0X,2,VERTICAL,196.0,17 1/2  ,1565.0,4
3034,S05H0X,3,VERTICAL,196.0,12 1/4  ,2369.0,4
3035,S05H0X,4,VERTICAL,196.0,8 1/2   ,1121.0,4
3036,755NFZ,1,VERTICAL,1691.0,42      ,13.0,4
3037,755NFZ,2,VERTICAL,1691.0,36      ,52.0,4
3038,755NFZ,3,VERTICAL,1691.0,17 1/2  ,1026.0,4
3039,755NFZ,4,VERTICAL,1691.0,12 1/4  ,1110.0,4
3040,K673UA,1,VERTICAL,1187.0,42      ,61.0,4
3041,K673UA,2,VERTICAL,1187.0,26      ,455.0,4
3042,K673UA,3,VERTICAL,1187.0,17 1/2  ,582.0,4
3043,K673UA,4,VERTICAL,1187.0,12 1/4  ,1188.0,4
3044,9471A1,1,VERTICAL,2424.0,42      ,11.0,6
3045,9471A1,2,VERTICAL,2424.0,36      ,51.0,6
3046,9471A1,3,VERTICAL,2424.0,26      ,849.0,6
3047,9471A1,4,VERTICAL,2424.0,12 1/4  ,484.0,6
3048,9471A1,4,VERTICAL,2424.0,17 1/2  ,929.0,6
3049,9471A1,5,VERTICAL,2424.0,12 1/4  ,1611.0,6
3050,79LC67,1,VERTICAL,2419.0,36      ,87.0,4
3051,79LC67,2,VERTICAL,2419.0,20      ,669.0,4
3052,79LC67,3,VERTICAL,2419.0,12 1/4  ,760.0,4
3053,79LC67,4,VERTICAL,2419.0,8 1/2   ,965.0,4
3054,4LY379,1,DIRECIONAL,2432.0,36      ,73.0,5
3055,4LY379,2,DIRECIONAL,2432.0,26      ,835.0,5
3056,4LY379,3,DIRECIONAL,2432.0,17 1/2  ,1552.0,5
3057,4LY379,4,DIRECIONAL,2432.0,12 1/4  ,710.0,5
3058,4LY379,5,DIRECIONAL,2432.0,8 1/2   ,0.0,5
3059,3Z5H6T,1,DIRECIONAL,2476.0,42      ,85.0,5
3060,3Z5H6T,2,DIRECIONAL,2476.0,26      ,1031.0,5
3061,3Z5H6T,3,DIRECIONAL,2476.0,17 1/2  ,1133.0,5
3062,3Z5H6T,4,DIRECIONAL,2476.0,12 1/4  ,1117.0,5
3063,3Z5H6T,5,DIRECIONAL,2476.0,8 1/2   ,394.0,5
3064,1BS988,1,VERTICAL,2465.0,36      ,72.0,5
3065,1BS988,2,VERTICAL,2465.0,26      ,884.0,5
3066,1BS988,3,VERTICAL,2465.0,17 1/2  ,1397.0,5
3067,1BS988,4,VERTICAL,2465.0,12 1/4  ,901.0,5
3068,1BS988,4,VERTICAL,2465.0,8 1/2   ,0.0,5
3069,3EW1LO,1,VERTICAL,2803.0,36      ,73.0,5
3070,3EW1LO,2,VERTICAL,2803.0,26      ,898.0,5
3071,3EW1LO,3,VERTICAL,2803.0,17 1/2  ,1125.7,5
3072,3EW1LO,4,VERTICAL,2803.0,12 1/4  ,800.3000000000001,5
3073,3EW1LO,4,VERTICAL,2803.0,8 1/2   ,0.0,5
3074,2GT872,1,DIRECIONAL,2673.0,36      ,73.0,4
3075,2GT872,2,DIRECIONAL,2673.0,26      ,838.0,4
3076,2GT872,3,DIRECIONAL,2673.0,17 1/2  ,932.0,4
3077,2GT872,4,DIRECIONAL,2673.0,12 1/4  ,972.0,4
3078,3N0T4M,1,VERTICAL,2919.0,42      ,86.0,4
3079,3N0T4M,2,VERTICAL,2919.0,26      ,777.0,4
3080,3N0T4M,3,VERTICAL,2919.0,17 1/2  ,1040.0,4
3081,3N0T4M,4,VERTICAL,2919.0,12 1/4  ,901.0,4
3082,P21HSU,1,VERTICAL,2196.0,36      ,74.0,5
3083,P21HSU,2,VERTICAL,2196.0,26      ,822.0,5
3084,P21HSU,3,VERTICAL,2196.0,17 1/2  ,1229.0,5
3085,P21HSU,4,VERTICAL,2196.0,12 1/4  ,991.0,5
3086,P21HSU,5,VERTICAL,2196.0,8 1/2   ,275.0,5
3087,49LS83,1,VERTICAL,2772.0,36      ,62.0,4
