POCO,CADASTRO,ESTADO,BACIA,TERRA_MAR,TIPO,CATEGORIA,SITUACAO,INICIO,TERMINO,CONCLUSAO,LATITUDE_BASE_DD,LONGITUDE_BASE_DD,PROFUNDIDADE_VERTICAL_M,PROFUNDIDADE_SONDADOR_M,PROFUNDIDADE_MEDIDA_M,MESA_ROTATIVA,COTA_ALTIMETRICA_M,LAMINA_D_AGUA_M,DURACAO,ANO_INICIO,ANO_TERMINO
7-CAM-1333-RN,72100024075,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2009-08-01,2009-08-03,2009-08-25,"-5,1342983333","-37,1841891666",757.0,0.0,757.0,,,0.0,2,2009,2009
7-CAM-1334D-RN,72100024462,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2010-01-05,2010-01-11,2010-02-23,"-5,0931752777","-37,2028466666",699.0,897.0,,,,0.0,6,2010,2010
7-CAM-1335D-RN,72100024366,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2009-11-25,2009-12-02,2010-01-05,"-5,1253511111","-37,2052275",924.0,1051.0,1050.0,,8.0,0.0,7,2009,2009
7-CAM-1336-RN,72100024099,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2009-08-11,2009-08-14,2009-09-28,"-5,1257125","-37,2013583333",945.0,0.0,945.0,,,0.0,3,2009,2009
7-CAM-1340-RN,72100024100,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2009-08-11,2009-08-12,2009-10-10,"-5,1320077777","-37,1929191666",724.0,0.0,724.0,,,0.0,1,2009,2009
7-CAM-1341-RN,72100024067,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2009-07-27,2009-07-28,2009-08-23,"-5,1296097222","-37,1919494444",730.0,0.0,730.0,,,0.0,1,2009,2009
7-CAM-1342-RN,72100024123,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2009-08-21,2009-08-22,2009-09-09,"-5,1315447222","-37,1774944444",776.0,0.0,776.0,,,0.0,1,2009,2009
7-CAM-1345D-RN,72100024981,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2010-08-15,2010-08-20,2010-10-22,"-5,0626508333","-37,1763466666",-543.0,748.0,,,,0.0,5,2010,2010
7-CAM-1348D-RN,72100024786,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2010-05-13,2010-05-16,2010-07-28,"-5,0663375","-37,1710280555",-558.0,634.0,633.0,,,0.0,3,2010,2010
7-CAM-1359D-RN,72100025976,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2012-01-01,2012-01-22,2012-02-23,"-5,1591730555","-37,2969730555",-712.0,903.0,,,,0.0,21,2012,2012
7-CAM-1361D-RN,72100025710,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2011-08-20,2011-08-24,2011-10-05,"-5,1186897222","-37,2080286111",-783.0,830.0,,,,0.0,4,2011,2011
7-CAM-1368D-RN,72100025211,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2010-12-01,2010-12-15,2010-12-30,"-5,0722063888","-37,1817158333",-532.0,751.0,,,,0.0,14,2010,2010
7-CAM-1370D-RN,72100028614,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2015-12-01,2015-12-04,2016-01-04,"-5,0868355555","-37,2015333333",-514.0,595.0,,,,0.0,3,2015,2015
7-CAM-1371D-RN,72100024727,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2010-05-03,2010-05-07,2010-10-19,"-5,0626325","-37,1763691666",-554.0,627.0,,0.0,0.0,0.0,4,2010,2010
7-CAM-1372D-RN,72100026358,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2012-06-30,2012-07-04,2012-07-22,"-5,0627780555","-37,1762394444",-584.0,678.0,,,,0.0,4,2012,2012
7-CAM-1373D-RN,72100025035,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2010-09-10,2010-09-19,2010-11-11,"-5,0627036111","-37,1762847222",-526.0,968.0,968.0,,,0.0,9,2010,2010
7-CAM-1374D-RN,72100025071,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2010-09-25,2010-10-05,2010-11-22,"-5,0627211111","-37,1762638888",-548.0,855.0,844.0,,,0.0,10,2010,2010
7-CAM-1377D-RN,72100025551,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2011-06-02,2011-06-10,2011-06-27,"-5,0663775","-37,1710394444",-550.0,788.0,787.0,,,0.0,8,2011,2011
7-CAM-1379D-RN,72100025227,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2010-10-31,2010-12-10,2010-12-31,"-5,0663483333","-37,1710522222",-555.0,628.0,,,,0.0,40,2010,2010
7-CAM-1380D-RN,72100025226,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2010-12-07,2010-12-14,2011-01-05,"-5,0679997222","-37,1703869444",-529.0,749.0,,,,0.0,7,2010,2010
7-CAM-1381D-RN,72100025508,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2011-05-10,2011-05-14,2011-05-29,"-5,0680572222","-37,1703302777",551.0,625.0,,,,0.0,4,2011,2011
7-CAM-1383D-RN,72100024720,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2010-04-28,2010-05-03,2010-11-14,"-5,0707777777","-37,1671672222",-698.0,,,0.0,0.0,0.0,5,2010,2010
7-CAM-1385-RN,72100024324,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2009-11-07,2009-11-10,2009-12-06,"-5,1238177777","-37,2252752777",806.0,0.0,806.0,,,0.0,3,2009,2009
7-CAM-1386D-RN,72100025199,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2010-11-18,2010-11-28,2010-12-25,"-5,0713852777","-37,1729630555",-551.0,860.0,,,,0.0,10,2010,2010
7-CAM-1387D-RN,72100024839,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2010-06-20,2010-06-24,2010-08-25,"-5,0614844444","-37,1773975",-649.0,658.0,657.0,0.0,0.0,0.0,4,2010,2010
7-CAM-1394D-RN,72100024877,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2010-06-22,2010-06-27,2010-07-13,"-5,0766391666","-37,1628722222",-619.0,636.0,631.0,,,0.0,5,2010,2010
7-CAM-1397-RN,72100027864,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-10-11,2014-10-14,2014-10-31,"-5,1415602777","-37,153815",805.0,805.0,,85.0,,0.0,3,2014,2014
7-CAM-1398A-RN,72100027987,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2014-12-14,2014-12-27,2015-01-19,"-5,1613194444","-37,3095008333",-702.0,712.0,,,,0.0,13,2014,2014
7-CAM-1398-RN,72100027710,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO PERMANENTEMENTE,2014-08-01,2014-08-01,2014-11-04,"-5,1614344444","-37,3093588888",38.0,46.0,46.0,8.0,,0.0,0,2014,2014
7-CAM-1399D-RN,72100026079,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2012-02-27,2012-03-09,2012-09-20,"-5,1001522222","-37,2057375",-630.0,1023.0,1023.0,,,0.0,11,2012,2012
7-CAM-1407D-RN,72100026190,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2012-04-21,2012-05-01,2012-09-11,"-5,1001766666","-37,2057686111",-623.0,1134.0,1134.0,,,0.0,10,2012,2012
7-CAM-1411D-RN,72100026051,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2012-02-11,2012-02-17,2012-03-30,"-5,1537683333","-37,2367522222",-732.0,861.0,861.0,,,0.0,6,2012,2012
7-CAM-1413D-RN,72100026045,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2012-02-05,2012-02-11,2012-03-29,"-5,1523072222","-37,2325494444",-750.0,900.0,899.0,,,0.0,6,2012,2012
7-CAM-1414D-RN,72100025952,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2011-12-24,2011-12-30,2012-01-19,"-5,0801341666","-37,1814725",-703.0,854.0,854.0,,,0.0,6,2011,2011
7-CAM-1418D-RN,72100025885,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2011-11-30,2011-12-06,2012-01-01,"-5,1238580555","-37,2252991666",-787.0,928.0,,,,0.0,6,2011,2011
7-CAM-1426D-RN,72100026364,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2012-07-03,2012-07-19,2012-10-26,"-5,1002705555","-37,2057930555",-665.0,1124.0,1124.0,,,0.0,16,2012,2012
7-CAM-1427D-RN,72100026066,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2012-02-15,2012-02-23,2012-03-17,"-5,0917030555","-37,1994458333",-649.0,809.0,808.0,,,0.0,8,2012,2012
7-CAM-1430-RN,72100026016,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2012-02-25,2012-03-06,2012-04-06,"-5,0728452777","-37,0834066666",-1550.0,1699.0,,155.0,150.0,0.0,10,2012,2012
7-CAM-1433D-RN,72100026253,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2012-05-13,2012-05-23,2012-06-25,"-5,1470838888","-37,2805252777",-755.0,924.0,926.0,,,0.0,10,2012,2012
7-CAM-1436D-RN,72100026283,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2012-05-29,2012-06-04,2012-09-05,"-5,1001016666","-37,2056725",-627.0,780.0,781.0,,,0.0,6,2012,2012
7-CAM-1442D-RN,72100026376,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2012-07-08,2012-07-12,2012-08-07,"-5,0931269444","-37,2028125",-631.0,730.0,,,,0.0,4,2012,2012
7-CAM-1443D-RN,72100026520,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2012-09-12,2012-09-23,2012-11-11,"-5,0614536111","-37,1774402777",-557.0,912.0,912.0,,,0.0,11,2012,2012
7-CAM-1446D-RN,72100026321,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2012-06-13,2012-06-18,2012-08-03,"-5,1358527777","-37,2577508333",-763.0,875.0,875.0,,,0.0,5,2012,2012
7-CAM-1454-RN,72100026940,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2013-03-14,2013-03-18,2013-04-23,"-5,1340386111","-37,1882980555",-665.0,697.0,,,,0.0,4,2013,2013
7-CAM-1457-RN,72100028092,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-02-22,2015-02-26,2015-03-27,"-5,1390158333","-37,1861802777",-668.0,707.0,711.0,,,0.0,4,2015,2015
7-CAM-1465-RN,72100026988,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2013-03-31,2013-04-08,2013-04-28,"-5,1441002777","-37,1563594444",720.0,795.0,,,75.0,0.0,8,2013,2013
7-CAM-1466D-RN,72100026751,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2012-12-14,2012-12-17,2013-01-18,"-5,1011597222","-37,2034575",-631.0,729.0,728.0,,,0.0,3,2012,2012
7-CAM-1468D-RN,72100028585,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-11-20,2015-11-26,2016-01-19,"-5,0960152777","-37,2095169444",-632.0,753.0,753.0,,,0.0,6,2015,2015
7-CAM-1471D-RN,72100026706,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2012-12-05,2012-12-08,2013-01-02,"-5,0842419444","-37,1908705555",-711.0,762.0,,,,0.0,3,2012,2012
7-CAM-1473D-RN,72100028462,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-08-16,2015-08-21,2015-09-07,"-5,0701530555","-37,1657938888",-542.0,634.0,,,,0.0,5,2015,2015
7-CAM-1487-RN,72100026943,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2013-03-24,2013-03-26,2013-04-20,"-5,1278377777","-37,1731819444",-680.0,720.0,,,,0.0,2,2013,2013
7-CAM-1503-RN,72100028221,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-05-15,2015-05-18,2015-06-04,"-5,08622","-37,1999763888",644.0,644.0,643.0,,,0.0,3,2015,2015
7-CAM-1504-RN,72100028249,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-05-23,2015-05-26,2015-06-25,"-5,0877797222","-37,1992130555",701.0,701.0,,,,0.0,3,2015,2015
7-CAM-1506-RN,72100028283,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-06-11,2015-06-17,2015-07-03,"-5,1638186111","-37,3103852777",689.0,689.0,,,,0.0,6,2015,2015
7-CAM-1508-RN,72100028191,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2015-04-30,2015-05-08,2015-05-25,"-5,1588302777","-37,3124222222",822.0,822.0,,,,0.0,8,2015,2015
7-CAM-1511-RN,72100028256,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2015-05-31,2015-06-06,2015-06-21,"-5,16049","-37,3117722222",693.0,693.0,688.0,,,0.0,6,2015,2015
7-CAM-1522D-RN,72100029042,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2017-08-11,2017-08-19,2017-09-01,"-5,1652483333","-37,3096577777",-686.0,770.0,,,,0.0,8,2017,2017
7-CAM-1523D-RN,72100029041,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2017-07-30,2017-08-07,2017-08-18,"-5,1608838888","-37,3078075",-670.0,746.0,743.0,,,0.0,8,2017,2017
7-CAM-1529-RN,72100029069,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2017-10-08,2017-10-10,2017-10-30,"-5,1082375","-37,1802625",-709.0,743.0,,34.0,,0.0,2,2017,2017
7-CAM-1545D-RN,72100029838,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2022-06-15,2022-07-02,2022-09-25,"-5,0584194444","-37,1060166666",1052.0,1113.0,1109.0,,,0.0,17,2022,2022
7-CAM-1549-RN,72100029826,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2022-04-30,2022-06-09,2022-07-31,"-5,1065444444","-37,1614805555",965.0,1007.0,1007.0,,,0.0,40,2022,2022
7-CAM-1558-RN,72100029831,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2022-04-30,2022-06-18,2022-08-21,"-5,0655055555","-37,1140861111",1050.0,1094.0,1094.0,,,0.0,49,2022,2022
7-CAM-921-RN,72100021672,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2006-01-29,2006-02-11,2006-03-16,"-5,1517641666","-37,1588680555",1615.0,0.0,1615.0,93.0,,0.0,13,2006,2006
7-CAM-948-RN,72100021467,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2005-08-25,2005-08-29,2005-09-14,"-5,0745519444","-37,1290569444",795.0,0.0,795.0,43.0,,0.0,4,2005,2005
7-CAM-959D-RN,72100021778,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2006-04-08,2006-04-13,2006-04-29,"-5,1097716666","-37,2040105555",809.0,941.0,941.0,9.0,3.0,0.0,5,2006,2006
7-CAM-960-RN,72100022070,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2006-11-21,2006-11-22,2007-12-24,"-5,1171333333","-37,1852719444",842.0,0.0,842.0,21.0,,0.0,1,2006,2006
7-CAM-962-RN,72100021703,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2006-02-17,2006-02-17,2006-03-30,"-5,1184216666","-37,1788755555",979.0,979.0,979.0,30.0,,0.0,0,2006,2006
7-CAM-963-RN,72100022114,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2006-12-09,2006-12-14,2007-01-06,"-5,1268188888","-37,1754808333",812.0,0.0,812.0,36.0,,0.0,5,2006,2006
7-CAM-965-RN,72100021722,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2006-03-04,2006-03-06,2006-04-15,"-5,1185663888","-37,1983208333",874.0,874.0,874.0,23.0,,0.0,2,2006,2006
7-CAM-966-RN,72100021717,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2006-02-25,2006-02-28,2006-03-30,"-5,1150247222","-37,1968247222",817.0,817.0,817.0,13.0,,0.0,3,2006,2006
7-CAM-967D-RN,72100021762,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2006-03-29,2006-04-03,2006-04-21,"-5,1179119444","-37,1935783333",817.0,831.0,831.0,19.0,,0.0,5,2006,2006
7-CAM-968-RN,72100021748,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2006-03-21,2006-03-24,2006-04-16,"-5,1123561111","-37,1998558333",817.0,817.0,817.0,13.0,,0.0,3,2006,2006
7-CAM-969-RN,72100021735,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2006-03-11,2006-03-13,2006-04-19,"-5,1197816666","-37,1822233333",829.0,829.0,829.0,27.0,,0.0,2,2006,2006
7-CAM-970D-RN,72100022158,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2007-01-24,2007-01-30,2007-03-17,"-5,0748502777","-37,1683527777",1014.0,0.0,1123.0,14.0,,0.0,6,2007,2007
7-CAM-971-RN,72100022052,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2006-11-01,2006-11-11,2006-12-06,"-5,0495647222","-37,0922130555",1133.0,0.0,1133.0,61.0,,0.0,10,2006,2006
7-CAM-978-RN,72100022081,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2006-11-26,2006-11-28,2006-12-23,"-5,1298372222","-37,2216413888",814.0,0.0,814.0,10.0,,0.0,2,2006,2006
7-CAM-979-RN,72100021712,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2006-02-17,2006-02-17,2006-03-20,"-5,1745108333","-37,2467791666",732.0,0.0,732.0,13.0,,0.0,0,2006,2006
7-CAM-980-RN,72100021691,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2006-02-09,2006-02-09,2006-03-25,"-5,1558175","-37,2417152777",776.0,776.0,776.0,18.0,,0.0,0,2006,2006
7-CAM-981-RN,72100022112,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2006-12-19,2006-12-28,2007-01-28,"-5,1440441666","-37,1486775",1438.0,0.0,1438.0,98.0,,0.0,9,2006,2006
7-CAM-983-RN,72100022216,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2006-12-22,2007-02-08,2007-03-24,"-5,1498308333","-37,2558247222",900.0,0.0,900.0,32.0,,0.0,48,2006,2007
7-CAM-989-RN,72100022139,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2007-01-13,2007-01-18,2007-02-10,"-5,0546561111","-37,0901197222",1143.0,0.0,1143.0,82.0,,0.0,5,2007,2007
7-CAM-991-RN,72100022514,RN,Potiguar,T,7,Desenvolvimento,EM INTERVENÇÃO,2007-08-05,2007-08-12,2007-09-15,"-5,0645527777","-37,1095180555",1116.0,0.0,1116.0,60.0,,0.0,7,2007,2007
7-CAM-998-RN,72100022772,RN,Potiguar,T,7,Desenvolvimento,FECHADO,2008-01-11,2008-01-15,2008-02-16,"-5,0883119444","-37,1387575",1054.0,0.0,1054.0,,,0.0,4,2008,2008
7-CAM-999-RN,72100022771,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2008-01-11,2008-01-17,2008-02-13,"-5,0737494444","-37,1699313888",750.0,750.0,750.0,,,0.0,6,2008,2008
7-CANA-1-BA,20240027757,BA,Recôncavo,T,7,Desenvolvimento,INJETANDO,2014-08-14,2014-09-16,2015-05-30,"-12,3267897222","-38,3709297222",-1955.0,2101.0,,146.0,,0.0,33,2014,2014
7-CARN-1D-BA,20240029469,BA,Recôncavo,T,7,Desenvolvimento,FECHADO,2019-09-20,2019-10-07,2019-10-17,"-12,5025066666","-38,1924975",-1650.0,1744.0,1745.0,95.0,90.0,0.0,17,2019,2019
7-CCN-7-ES,34270024128,ES,Espírito Santo,T,7,Desenvolvimento,FECHADO,2009-08-21,2009-08-25,2009-08-26,"-18,7802344444","-39,8920497222",859.0,859.0,859.0,46.0,,0.0,4,2009,2009
7-CCN-8-ES,34270024094,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2009-08-09,2009-08-15,2009-08-16,"-18,7638791666","-39,8744225",874.0,874.0,874.0,38.0,,0.0,6,2009,2009
7-CCZ-1-RN,72100029341,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2019-02-05,2019-03-02,2019-03-02,"-5,3316722222","-37,1488111111",1113.0,1200.0,,,,0.0,25,2019,2019
7-CCZ-2-RN,72100029514,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2019-12-07,2019-12-20,2019-12-24,"-5,3325372222","-37,1539775",1037.0,1123.0,1123.0,,,0.0,13,2019,2019
7-CG-8HP-RJS,74281022792,RJ,Campos,M,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-01-23,2008-03-09,2008-05-16,"-22,5974577777","-40,43615",3098.0,0.0,5313.0,26.0,0.0,542.0,46,2008,2008
7-CHT-5HA-ESS,34281023015,ES,Campos,M,7,Desenvolvimento,PRODUZINDO,2008-05-05,2008-07-24,2008-07-24,"-21,2113808333","-39,9717166666",2620.0,0.0,3982.0,12.0,0.0,1451.0,80,2008,2008
7-CHT-7HP-ESS,34281024152,ES,Campos,M,7,Desenvolvimento,PRODUZINDO,2009-09-02,2009-09-19,2010-02-03,"-21,1985611111","-39,9622016666",-2623.0,3950.0,3950.0,12.0,0.0,1470.0,17,2009,2009
7-CLB-1-RN,72100025011,RN,Potiguar,T,7,Desenvolvimento,EM AVALIAÇÃO,2010-08-28,2010-08-30,2010-08-31,"-5,3074536111","-37,6256197222",-326.0,402.0,402.0,76.0,,0.0,2,2010,2010
7-CLB-2-RN,72100025691,RN,Potiguar,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2011-08-13,2011-08-14,2011-08-18,"-5,3074583333","-37,6278761111",-334.0,410.0,410.0,76.0,72.0,0.0,1,2011,2011
7-CLD-2-RN,72100024996,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2010-08-21,2010-08-24,2010-08-24,"-5,2731911111","-37,5587797222",-447.0,537.0,537.0,,,0.0,3,2010,2010
7-CLD-3-RN,72100025643,RN,Potiguar,T,7,Desenvolvimento,INJETANDO,2011-07-26,2011-07-29,2011-07-29,"-5,2737794444","-37,5387722222",-457.0,540.0,540.0,83.0,79.0,0.0,3,2011,2011
7-CLD-4-RN,72100025663,RN,Potiguar,T,7,Desenvolvimento,PRODUZINDO,2011-08-02,2011-08-03,2011-08-05,"-5,2744733333","-37,5585986111",-445.0,535.0,535.0,90.0,86.0,0.0,1,2011,2011
7-CLD-5-RN,72100025679,RN,Potiguar,T,7,Desenvolvimento,EM INTERVENÇÃO,2011-08-07,2011-08-08,2011-08-11,"-5,2750394444","-37,5616222222",-450.0,544.0,545.0,105.0,101.0,0.0,1,2011,2011
7-CL-59D-SE,90120028165,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2015-04-14,2015-04-16,2015-04-18,"-10,5974911111","-37,0906113888",-312.0,425.0,425.0,,,0.0,2,2015,2015
7-CL-76D-SE,90120028241,SE,Sergipe,T,7,Desenvolvimento,PRODUZINDO,2015-05-19,2015-05-23,2015-05-25,"-10,59891","-37,0902063888",-309.0,464.0,,,,0.0,4,2015,2015
7-CL-80D-SE,90120027830,SE,Sergipe,T,7,Desenvolvimento,FECHADO,2014-10-04,2014-10-06,2014-10-07,"-10,6004644444","-37,0940955555",-333.0,430.0,,,,0.0,2,2014,2014
7-CL-90D-SE,90120027917,SE,Sergipe,T,7,Desenvolvimento,EM INTERVENÇÃO,2014-11-11,2014-11-21,2014-11-23,"-10,6008622222","-37,0917619444",-312.0,450.0,444.0,,83.0,0.0,10,2014,2014
7-CMN-1H-ESS,34271023541,ES,Espírito Santo,M,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-12-10,2009-01-31,2009-12-02,"-19,9005538888","-39,6192630555",-3393.0,0.0,4884.0,19.0,0.0,753.0,52,2008,2009
7-CMN-2H-ESS,34271023755,ES,Espírito Santo,M,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2009-03-05,2009-04-30,2009-07-07,"-19,8826216666","-39,6143675",3414.0,4816.0,4816.0,26.0,0.0,,56,2009,2009
7-CMN-4HP-ESS,34271023660,ES,Espírito Santo,M,7,Desenvolvimento,ABANDONADO PERMANENTEMENTE,2009-01-26,2009-01-29,2009-02-01,"-19,8688166666","-39,6223008333",-3441.0,3727.0,3727.0,25.0,0.0,461.0,3,2009,2009
7-CNC-1-ES,34270023576,ES,Espírito Santo,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2008-12-20,2008-12-26,2008-12-26,"-19,2400394444","-39,8524105555",-1313.0,0.0,1320.0,,,0.0,6,2008,2008
7-CNC-10-ES,34270025338,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2011-02-03,2011-02-21,2011-02-21,"-19,2405894444","-39,8515572222",-1024.0,1032.0,1032.0,8.0,,0.0,18,2011,2011
7-CNC-13-ES,34270026294,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2012-05-31,2012-06-30,2012-07-01,"-19,2373213888","-39,8497422222",-1003.0,1008.0,1011.0,8.0,,0.0,30,2012,2012
7-CNC-19-ES,34270026885,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2013-02-27,2013-03-06,2013-05-28,"-19,235055","-39,8483766666",-1452.0,1460.0,1455.0,,,0.0,7,2013,2013
7-CNC-2-ES,34270023607,ES,Espírito Santo,T,7,Desenvolvimento,FECHADO,2009-01-09,2009-01-18,2009-01-18,"-19,2375652777","-39,8508338888",-1262.0,1269.0,,7.0,,0.0,9,2009,2009
7-CNC-20-ES,34270026474,ES,Espírito Santo,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2012-08-09,2012-08-19,2012-09-21,"-19,2405366666","-39,8483177777",-1011.0,1020.0,,,,0.0,10,2012,2012
7-CNC-21-ES,34270026479,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2012-08-27,2012-09-03,2012-12-16,"-19,240715","-39,8482888888",-844.0,855.0,852.0,,,0.0,7,2012,2012
7-CNC-22-ES,34270026425,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2012-07-29,2012-08-07,2012-12-05,"-19,2396708333","-39,8526730555",-1005.0,1011.0,1013.0,,,0.0,9,2012,2012
7-CNC-25-ES,34270026499,ES,Espírito Santo,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2012-09-08,2012-09-21,2013-01-01,"-19,2384702777","-39,8519486111",-1000.0,1008.0,1008.0,,,0.0,13,2012,2012
7-CNC-27D-ES,34270026944,ES,Espírito Santo,T,7,Desenvolvimento,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,2013-01-30,2013-02-10,2013-07-05,"-19,2389875","-39,8485294444",-1028.0,1060.0,1061.0,,,0.0,11,2013,2013
7-CNC-28-ES,34270026562,ES,Espírito Santo,T,7,Desenvolvimento,FECHADO,2012-10-11,2012-10-29,2013-02-13,"-19,2368347222","-39,8486772222",-1000.0,1008.0,1008.0,,,0.0,18,2012,2012
7-CNC-29-ES,34270026786,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2013-01-06,2013-01-10,2013-05-17,"-19,2357772222","-39,8491427777",-1002.0,1010.0,,,,0.0,4,2013,2013
7-CNC-30-ES,34270026685,ES,Espírito Santo,T,7,Desenvolvimento,PRODUZINDO,2012-11-27,2012-12-09,2013-03-01,"-19,2385372222","-39,8509633333",-1003.0,1012.0,1009.0,,,0.0,12,2012,2012
